task_1_PC_1,task_1_PC_2,task_1_PC_3,task_1_PC_4,task_1_PC_5,task_2_PC_1,task_2_PC_2,task_2_PC_3,task_2_PC_4,task_2_PC_5,task_3_PC_1,task_3_PC_2,task_3_PC_3,task_3_PC_4,task_3_PC_5,task_4_PC_1,task_4_PC_2,task_4_PC_3,task_4_PC_4,task_4_PC_5,task_5_PC_1,task_5_PC_2,task_5_PC_3,task_5_PC_4,task_5_PC_5,task_6_PC_1,task_6_PC_2,task_6_PC_3,task_6_PC_4,task_7_PC_1,task_7_PC_2,task_7_PC_3,task_7_PC_4,task_7_PC_5,task_8_PC_1,task_8_PC_2,task_8_PC_3,task_8_PC_4,task_9_PC_1,task_9_PC_2,task_9_PC_3,task_9_PC_4,task_9_PC_5,task_10_PC_1,task_10_PC_2,task_10_PC_3,task_10_PC_4,task_11_PC_1,task_11_PC_2,task_11_PC_3,task_11_PC_4,task_11_PC_5,task_12_PC_1,task_12_PC_2,task_12_PC_3,task_12_PC_4,task_12_PC_5,task_13_PC_1,task_13_PC_2,task_13_PC_3,task_13_PC_4,task_14_PC_1,task_14_PC_2,task_14_PC_3,task_14_PC_4,task_14_PC_5,task_14_PC_6,task_15_PC_1,task_15_PC_2,task_15_PC_3,task_15_PC_4,task_16_PC_1,task_16_PC_2,task_16_PC_3,task_16_PC_4,task_17_PC_1,task_17_PC_2,task_17_PC_3,task_17_PC_4,task_18_PC_1,task_18_PC_2,task_18_PC_3,task_18_PC_4,task_19_PC_1,task_19_PC_2,task_19_PC_3,task_19_PC_4,task_19_PC_5,task_20_PC_1,task_20_PC_2,task_20_PC_3,task_20_PC_4,task_20_PC_5,task_21_PC_1,task_21_PC_2,task_21_PC_3,task_21_PC_4,task_22_PC_1,task_22_PC_2,task_22_PC_3,task_22_PC_4,task_22_PC_5,task_23_PC_1,task_23_PC_2,task_23_PC_3,task_23_PC_4,task_23_PC_5,task_24_PC_1,task_24_PC_2,task_24_PC_3,task_24_PC_4,task_25_PC_1,task_25_PC_2,task_25_PC_3,task_25_PC_4
2.51157002797268,-0.40958829437054617,-1.3724200295483078,0.23264252947493463,0.4976155712679272,0.099604758768799,-2.070126538918426,0.7859774458048392,-0.15866695821907686,-1.2211273920979215,0.8031026040773332,0.30846600667598384,-1.1404310150441161,-0.6825630639064982,-0.34145862189834714,-1.5562078185966637,-1.1906555123752867,-0.9748894624231835,-0.5843309728497608,0.21502817854379933,1.279682976941689,-0.9253322872761603,0.5354517267846027,-1.3487327583215563,0.7857918450070708,-0.8492010710889996,-0.5361915739452777,-0.20665121265031772,-0.4889087589858574,-1.7864125083802607,0.622749981119084,-0.4879816604389782,0.07861834317001858,-1.2992287308656483,0.07368004309986012,-1.0189167010709919,0.4867500621096731,-1.1142711986378653,-2.4945867080944164,7.512509045292387,-0.9832735411656425,1.3137011078841612,-2.520665162384161,1.677177828096045,-1.4060053218266495,0.7127520213608088,-0.10003629096919243,-1.6468840593723122,-0.7486329816169077,0.1276844992312878,0.005552104217364638,0.8186937232334504,0.10586954429233907,-1.6428209407532974,0.5924763297253193,1.078030551983852,-0.8331603171430003,-0.23709344602378443,-1.1220046856300208,0.3145671602894718,0.8223237865869882,3.8262376363633503,-0.06568740374886076,-0.5349474712486049,-0.9825258968637602,-0.9263930236461005,-1.9676190481174438,-3.354575327509378,3.2455502627055304,-2.7237413054328874,3.6797002833374726,-1.0064126387200956,1.4341239106591697,-0.787311732393327,1.3885867197624868,-0.820602375189695,0.3855465232817371,-0.009398958803851318,-0.5261441631006676,-0.9119088679318251,-0.505138478682434,-0.12672436099422008,1.602819075576118,-2.267364747944284,0.630488322882625,1.862087274442762,0.37634223074721596,-0.1412059970263416,3.1672118012243926,0.15889248659094013,-0.8112016063556653,-0.8233873833906359,-0.2904129506222145,-0.15860028844378948,-1.4264170850919091,0.03401925095423378,0.8252349087053945,-4.762398977366683,0.019955038185782755,-1.0290951027086714,-1.8453916911749495,0.3503006840471856,-2.4527609385292215,-0.23171708197432062,-1.145767924323194,1.0738192159105224,-0.2077644529279826,-1.5798345976151138,2.5598844690820224,3.079773079626889,-2.3612019817190406,-4.192282246170685,1.597300383735135,-1.2006428496211567,-0.4665976116681022
0.3966422169266747,0.715970508073132,1.8492063814833675,-1.9419302985022295,-1.2825592735895344,-0.17300599626701435,4.298480826208711,-2.948458708476675,-0.8300762205665865,1.159166296186276,-3.0083901022236064,1.4840704950205703,-0.2932270693631228,-0.3054400131125972,-0.34244805876864665,3.7317194524850046,4.1985804270752425,0.07607712972018627,-2.0841550944826124,1.345933233052207,0.05041957481447075,-1.267681334886564,-0.09586671007000254,-0.45076189431254915,0.2226715206458105,0.3789497884705078,0.5967738753103686,-1.6832887097227376,0.08945745111011506,-0.8337461308716757,2.8666790358708334,-0.46253189622019647,-0.687303437566158,-0.7269079835706003,-0.39818538663168057,-1.319933774495005,0.37754404500935124,-1.5139525137947487,-0.8380778348808537,0.4251881389612926,-0.979018239258339,2.597340648436022,-0.025745803288576653,1.9979688502023054,-0.9525560306371078,0.34862106399855236,-0.8376503699858179,-2.8783926592145845,0.5709056154267731,0.021136123526026472,-0.19406123452021004,0.24020064723601114,2.1232439692658343,-0.04936173008191263,1.5652626447555809,-0.32610580009549694,0.37050542115316076,2.1115987096940243,0.5968373780639024,0.19728982793581265,-0.2483151282235001,-2.6918900617408457,0.5537583708654593,0.24902450973717558,-0.6756746305522052,-0.7495898434572047,0.2737093323004884,0.4020584222116033,1.1943882887503083,-2.488344642010794,0.6602796948279304,-0.9744258070448535,-0.7470034446361101,-0.13721935945601613,0.5576107073906911,-0.001003712061527784,0.11709402717323278,1.3340221877163208,-0.24375889726609218,1.1869866340535493,-2.744279167804111,0.3522532483336567,0.9690271138113762,-0.02030304906377251,-1.269665254368726,-0.04248467990674585,0.14641450625961466,-1.0437890306421362,1.7545950319999442,1.1622235639190641,-0.9920453668492205,1.2620899194238695,-1.2013832138224796,-0.4194399541660608,0.904857109360446,-0.57636794469026,0.2675203424771649,0.9221805641477533,0.10136943115687169,-0.31296592813147717,1.245522652496143,1.3573605643825228,1.696758129498996,-0.2781418453247151,-0.017550710732814074,-0.9595053283177815,0.16192029887076612,-2.8339929198065357,-1.73984695190824,-0.12471871435945725,0.2737721510382521,-2.3855799473560397,0.7288084388814571,-1.1655645635282739,0.46349421016858655
-3.7062346019141805,2.2039466046457954,-1.1332629260200429,-1.2711559981150573,-0.591829638054037,2.650306133889972,-1.3496059386729116,-0.5539702914372109,-0.7096190852501036,-0.7501516833510804,4.222408474623063,-0.18765477419835624,-0.22209624144801007,-0.15460362259145954,-0.8483987664315954,-1.4261907003929515,0.47237998889562965,0.8763070704254119,-1.2548428203426327,-0.7322366661664823,-0.42636316963993726,0.5742989790603925,1.0157259994388672,2.263682346052723,1.6314000013137178,3.1110298156006997,1.5042994004569576,0.8807002611890009,0.4604391626712869,1.2873831858231868,-1.6417203090180876,-0.6141965613135434,-1.2096965775547728,0.4084298559028745,5.766546999336251,0.7997447581068189,-0.3730965816260258,2.671861357150396,0.5838420836093641,-0.91366480299946,0.6553935163212005,-0.12136348046151824,-1.7397663891013389,-0.11448712635795413,-1.7367467074855423,0.8676120076963393,0.009313536734814332,0.15007611919643798,-0.8846131710850589,0.48697688561804436,0.321680320006215,0.7064857589758522,-2.0813660057743153,-0.7788014871731718,-0.29718335454428835,-0.10351922809246222,-0.17045943901443297,1.0693564839428593,-1.3069048477311844,-0.07948624445882099,1.4654969844958101,2.6740563413217733,-0.9921170623134455,2.690642783733901,-1.105379067234215,0.8100950776298376,2.924712742660242,2.1448610140757847,-1.79978099756229,-0.6404670687649308,0.8407166948399614,-1.3059937746645338,-1.4261312103519785,0.028617587604129642,-0.5785973416017397,0.517754136308884,-0.40661915715941555,-1.314007370483392,4.5265010296500305,1.1653152637875883,-1.3935409871868225,0.9158452696095482,1.5389050236147308,-0.6570035809796484,-0.4004830810775159,1.4782503826251112,-1.3949145797963056,0.6945980416025963,1.262204782397222,1.2407434748791961,0.42904076821277504,-0.10055899319740816,-0.9158945975402789,-0.5778917828276838,-0.3109929509195956,-0.8839064801529405,-0.16342976932004938,-0.14477847920034112,-0.4750221063246589,0.37350016925858814,-0.06933895225288955,-0.3625882795766727,1.1113552793242003,0.1996542484635997,-1.2028025987118038,-0.5208858177702197,0.9455338820380693,-1.3447337568166007,-2.4120648851810906,-1.1585080627567013,0.09193305770364502,0.9090636977555843,-0.0824789179288314,-0.2755682911603866,0.7246107028313518
-2.1644357887606005,-0.48153232442073873,-0.29919205368087415,1.3704713365100651,-0.9652627001397049,4.010352434929573,0.9247282153369188,0.620917991985585,-0.5810058066985918,0.9308192188439924,3.6553662304257677,0.028500251377204265,0.9454803611949568,-1.2371214557195365,1.6943757475511212,-1.76837904529599,-0.20426172152080044,-2.1035359122161292,0.6112794405407772,-1.5877183052334916,0.5135872038803379,-1.8431528638926251,-0.3791161600194976,-0.5704555509875695,-0.11289879196139131,-1.1309023999775032,3.004226899086066,-0.7106988504125467,-1.725075932109688,2.3548800648217405,-0.8889412341407992,-0.6825629826087105,-0.36249875745900034,1.0288724273037375,-0.030786163805112263,-0.6926401620176678,0.758399058419652,-1.1783005711341847,1.7846549435666317,-2.1565959565450123,0.4920701236183545,0.5660531447685696,-1.2176235197913166,5.960418918372559,1.9898648462076072,-2.480276416926858,1.0995712012754424,-3.958106249623897,0.5282531992963588,-0.5587592770021245,0.0185450820748277,1.579974620012074,-2.034065346803918,-0.021648884004813084,-0.154305574530519,-1.1055053537161044,0.8913956944733548,2.9422396836397544,0.7662212213356292,1.0988606161446826,-0.3688401198845353,-0.5910697490357087,2.022466017636213,1.7384445293648605,0.3053450253754974,0.6563202634409832,-0.3952529103021359,2.142942028986131,-1.3509264104933982,1.3454988855839265,0.6137093972801397,-1.1728482087801153,-2.621691606968781,-1.8560821665404776,0.6655741355838093,-5.957297108907703,-0.8828806839452791,0.4300900390264336,0.790305748563295,3.626689220280762,-3.186964197075568,0.022092622179263603,0.7279237537394533,-0.2497157141506218,-0.37684481819364307,0.923456683237186,0.29249915157751316,-0.2170269883427396,2.054257114842111,-0.3778003726155952,1.279651020045181,-0.05425775981282713,-0.890824781340447,3.259839433921819,0.5607286356215893,-0.3403897391955272,-0.7073262973269193,2.086642886682009,-1.2951267095414498,-0.12583993381240374,-0.4229694075966658,1.0579599257617534,3.3192621267806,-0.03549801833931813,-1.4521478858200751,-0.1246065758051689,1.0179146356897524,-3.0377695234079534,-0.5593561388960878,0.46086825334345194,1.0056838402630965,-2.5323000841142664,0.46765421887229314,-0.3750150590395179,-0.7286625385504427
-1.2738229636707497,-1.0790267051732563,1.5429862127959397,1.1712714107331543,-0.6008228473582483,4.65129544599033,-2.8194519665075615,-2.3286622465291558,-0.903428302886116,0.5771639397390609,2.520493845940068,-2.3364038220886303,1.4332101007993168,-0.6793045348015665,0.31675178832270595,-4.475487086829057,1.8527823051059995,-0.9618473639100246,3.5612800966324043,-2.5895928343196486,2.479478685437828,2.490298501424554,-2.2443547307165397,-1.2061414619967123,-0.8351089391051753,1.886875032236499,-2.3088854065443596,-0.22384480758640513,1.9645421749176344,2.4731019805518164,-1.23786875602224,-0.9167692496284909,1.2727001167795848,-0.12754485639325808,3.2177350435019054,-1.2521688608116799,0.5670601850706525,1.1081508068952568,1.0320327212827907,-0.14548280488168988,-1.4188238598826786,-0.48296682965533816,-1.6281049095479239,3.142854694291347,-0.8780222448240497,-0.3880267316953874,-0.6633253793565613,-2.274785503938831,0.7985366276078244,0.3519557579040759,-0.09227985079247583,-1.0239879470868356,-0.8790646365146229,2.673537582639028,-1.2892257973145274,0.06642045889204225,-1.9563246418513818,1.8905142342043977,-0.8689204778872817,-0.5298313290937385,-0.016017431308274686,-1.9469226734263498,2.7254475158474167,-1.7194637310077496,0.30821290869084594,2.0492282847675356,-0.12631493250049627,1.833123691511494,2.1669130415677156,-0.16813985179980293,-0.5919766351986938,1.710513327610715,-0.33646950117786417,-0.12532396665563458,1.8485306639320673,-3.713128689897595,-1.931088499368901,0.01055929651134108,0.8147918556491954,1.6501695581160802,-1.51376866128719,0.07937480222667764,-0.5283793779034202,-2.461848550282509,0.9012265054740829,1.6675188894216406,-0.5817790175533764,0.21647302308006752,1.1703218751623834,-1.7393031365015192,-0.4695870238706496,0.17336384009789835,-0.676422975960614,1.0080984536279642,-1.1347529008997612,-0.4860967938727437,0.27770473973688514,2.695925815852502,-0.09158758356648723,-0.7689826706712712,-0.6944132605128541,1.0948160574611059,1.7322042633649914,-0.31222283838997383,-0.04866675123504336,0.34988148528131807,-0.43577618863933654,2.289655690898839,-1.35288946405072,0.8306478512347645,-1.1888731175119494,-1.1035096478977058,-0.2194968329071914,-1.681112806104333,1.4492934576039649
0.1649339277115389,-1.3779409546796504,-0.32640509843547183,-0.48133094537897353,0.3582569906947921,0.40575688478053057,-2.5019364694831574,0.12409431009342828,-0.2863127014260213,-1.0047818867217098,0.39922803888810354,-2.9252163434706957,-0.5020571474206109,0.7949715083148677,0.03322150720532804,-3.442200671005803,-0.48230194156515044,-2.532536918488027,-0.2508967529370143,-0.9772161380516843,4.306894629684218,1.1874516409886302,-4.7518653721541035,-1.3371266354368745,-1.4075746103587785,-0.6187704931134859,-1.1472160048224271,0.8829917348191938,-0.6608638068047048,2.4320629045554942,-0.5602163632288149,-1.366002296605117,-0.6122969307918864,-0.5496312230088977,0.6655943056311772,-1.370542530967768,-0.08809707044494001,-0.26886772107825074,1.0375847965086076,-1.655067870064428,-0.05019785664824111,-0.030284691776545008,-1.5871767336687568,-0.249863160641903,-1.3538874751257277,-1.1028735149556406,1.1518518541028238,-0.7684545966561419,-0.5891047860104471,-0.3728671123653331,-0.14118392127500037,-0.13112475080197508,2.2772055007407483,1.738653422464084,-0.058798794087396904,-0.1251489376450864,-1.0492787173268678,3.581247874743467,0.15661058309237866,0.12917137573327328,0.13873297274083848,0.4038748271714447,0.7052974320643878,-1.6150435744922815,0.4818625842859606,0.38475336071729554,-1.4489766586696105,1.9513612088504433,-1.0272208343639688,0.9566596474478005,-0.5099375479521799,-1.1380228574608238,-2.0580373851529843,-1.1241697549800753,-0.1330829223911375,-2.4971548984957854,-0.22992643888944475,1.6106175008897883,-0.49603059018827017,0.34135807839031107,1.3934617966793021,-0.2130763547373008,-0.22213711190047541,-2.901521421334637,3.821605485610694,0.30909589728099646,-0.37270575844288373,-1.3005996944761977,0.23852447118573397,-0.5973949569654711,-1.2513376728092576,-1.2420157794235966,0.19627757973059654,0.34327996782117787,-0.8606148649239297,-1.1969938979582793,-0.4800233663364476,0.6203174524617056,0.03804927697646057,-1.3989309383782542,-2.473178480151013,-0.5092722243672313,1.0553548495115,0.12079072012895883,-1.5833913933254224,0.4706453746442835,-0.15884076844908923,-2.111353484032117,-0.922591714049437,-0.7094304364202633,0.7412527788057393,-2.7431293453789976,-0.4214515737537073,-0.1452405091325621,-0.8492365383884675
4.407467496124954,0.03475866111877996,0.07276097344787737,4.026068951497285,0.02105595972288965,-1.1320142608141588,-2.8455044291890625,1.5136628923061448,0.4723619442330747,-0.13747255041053982,2.0102193402436073,3.006512708547673,0.727085054132275,0.47845184079364617,-0.15863611374555958,-1.3991658464293646,-1.3118688078529408,-0.34467070754458345,-0.7191229129679092,0.08581757585942275,2.5377491327066553,0.5733119131482931,1.427253313538432,1.0255822704164488,0.6921941899493255,-2.7528755042838142,-2.8039372273868035,2.107305347031303,1.552076592818203,3.7718863002803125,1.233963439592202,0.8922501814970717,1.3594060779655752,0.4178122412402211,-1.3591179416606431,-2.4921215303229163,-0.5523016057273755,4.04159583369976,-1.3234483588696915,3.2556947786889427,-1.3253079967981782,5.449068037878122,-1.3511419059085696,-0.9838490342592991,-0.5189666169358045,-0.09650228237911453,-0.1155938200250296,-0.18113943034884006,-0.91518285658604,-0.35485100480254195,-0.1204668194737542,-0.44050919527620463,1.5839208968473673,-0.7598614578144639,1.5592179615197694,0.8893490126166262,-0.9790700485924475,-3.542540269858061,1.025974587088321,0.6461781455717241,-2.2293457026400327,-4.411634298532765,2.2762128005878632,-0.3625842881709158,0.3475707204132784,0.6684847861488128,0.7056945772628576,0.3142846268984092,-0.2357889295353321,0.39472165294533645,-0.8252986388920195,-0.024216265657987866,2.3646730458003127,-1.1342850346400057,1.7710517127405196,1.942022759679369,-1.5488138614267777,-0.9275059255221634,-0.5352779114161633,-2.2041156406445803,3.9953422937282523,-1.5489349034205517,1.5685496692383527,-0.16638023754861733,-0.4510119431020239,-1.2537897229857027,-1.3224504374141217,-1.3278245371026796,-2.588908873040144,1.259359003874947,-0.6641499561684945,-1.9262429690034226,1.28405318958257,-2.958733999398759,2.2577122164625303,1.36440465212063,-0.8679162321576284,-0.13890482456683576,2.042545589477833,0.3260128834104705,2.888728815311794,1.1039992381008545,1.8216662948255837,0.34264033974604224,-0.2369752844798288,-1.9626977999280653,1.7680647969615122,1.6708039207574712,0.9382146398755419,-2.2058745787214824,-0.023155728578768686,2.306386175734263,2.6726097673598455,-1.3652967534577911,-0.20574094866196344
-0.40818018102857057,-1.2351262937869176,-0.12112136366773811,-0.5146140408504928,0.7075055829057323,3.2610663446469337,2.685011924146216,0.6704427297270912,-0.29358404563394686,-0.5002152488657905,1.623653105060104,0.05308489328626707,0.38046145989804053,0.27767849784342497,0.2691868353443934,1.0454705401811455,-0.9068781851678164,7.1263174517398085,-1.570102078522353,-0.0520383956704204,2.0867869728955233,2.6429311300938827,-3.7739762678488846,-0.5657143451297578,-1.2061375274533184,0.7263783006599028,0.3407187001280794,1.0488403736446519,-0.10369935098829863,0.6692624910395158,0.2005769778823469,-0.3100051725205844,-0.7525173712097053,-0.10663691661649653,4.544273638063277,0.9349101112411714,-0.2657729455242034,1.0124196277312014,-1.9158860172496692,0.5193553310719884,3.9460696184377424,-2.41791154426254,-1.0185094007250153,-3.5158919864097142,2.972082935700789,-3.1513221553116137,-1.2681717412358058,5.523266773143428,1.733255959636599,-3.8054317418267187,-2.2716912380490437,0.6670797726830374,1.8615969899796678,1.5126793470928568,-3.6178738799342245,1.6286059984985166,-2.73989114065303,-2.696409840011411,-1.369068264732115,1.7121422363226095,-0.4041232166648609,-2.5738975601377336,-0.944897061443801,-0.006395632146456114,0.6126180616982321,-0.7375403850637109,0.5250574391958349,1.2967099474413497,-0.6383283647756498,0.6525701427640286,0.757196820129135,0.23068787344784045,-1.248027300445739,-0.012577013473307367,1.1028037287408414,-2.540902260847996,-0.2817610187777702,0.506486827883858,-0.1734964401169798,0.15065446321580195,-1.0352308691298622,0.05196803309982283,0.5910174415375075,-1.789222561978439,0.38288216075130715,2.4489564716782533,-0.43503891787002147,-0.163041430405644,5.008192946467124,2.013544282089242,1.470347909104105,-0.51954666329051,-0.11185210162959164,1.4665700966546864,0.15667673216618416,-1.4721836426952042,-2.3691543886139463,-0.6269139940527844,-1.132628659704848,0.23848701083563323,-0.43227996586271183,0.04439417125461861,-2.390135619248548,-0.3913175466741606,-0.9556491693345961,1.9321770462404235,-0.22743098414813445,-1.8811922042993694,2.640688693885085,-0.3452472458887472,-0.49412919769062646,-4.451076041386731,1.163885153389756,-0.3386607984658162,-0.566015863135424
-0.49334120469654935,-0.6799815105448604,-0.9282027177970353,-0.19636410197672877,0.40592050182748585,-0.13418206284147285,-1.3669830737679884,1.4643106212810202,0.605092157271058,0.7579727816273196,-1.9833300078101486,-3.161337911426423,4.675551233964844,-2.6732296371564157,-3.511935009216063,0.16368157082641885,1.8051724108266396,1.41360998136016,-2.537266414317937,0.43955568618136304,-1.9735620690334916,0.45245675883504716,0.06607640294711123,-0.18691827778333134,-0.473253967966612,0.6572783115458974,1.0141432112010869,-0.8135888267668135,0.3976977013109057,-4.083162672371029,-4.2604622889444554,1.3805471944612957,2.095285549447062,0.11861254753721726,2.2702928554180075,-0.9643330812831055,-0.37828674415005326,0.26188578558898284,0.35794709924905216,-2.0523778326587236,-0.25719928436042233,0.23878636530484518,-0.2725189701475072,-3.277773614289893,0.9264126093936683,0.59364531585185,0.3306764864429134,2.5611845676327545,0.03652918753224698,0.01207827474275152,-0.31550588098081234,-0.29836702420039724,1.1635163225157712,0.592155032766794,-1.9724990044204367,-1.1726716330874907,1.784925203614121,-3.388885764589923,-0.9384708044408472,-0.6757462016835487,-0.4963787353216717,2.1253316425317097,1.1412911813285915,-1.7336757535226333,0.271812178498591,0.5289536929405859,-0.7363978291374484,-3.45317846487816,0.30678291819840364,-0.7876282464804369,-2.967078612244552,0.4262504896751468,0.64937754067642,0.3936242213755144,-1.2933188783633862,1.4520517863992772,-0.4767499936221877,0.9446044724308897,-0.34661448155612956,-1.0223363724527441,1.504328514412433,-0.7820357285669236,-0.9353369492651549,-0.16638023754861733,-0.4510119431020239,-1.2537897229857027,-1.3224504374141217,-1.3278245371026796,-2.606010000109797,0.08340078921604759,0.9522331001876091,-0.907251493077314,0.7346984322628856,0.7344032534719488,0.13073806730576878,-1.3908514498857714,-0.49063500925844294,3.3850744439910643,-0.21986760737077193,-1.6119883989208845,-0.24741598604983348,2.0175191023177543,-0.02214369282351779,-0.6432589288645348,-0.5051523511380862,0.8247902606570894,-0.29626604365606074,-1.847155917361518,3.0264650151846793,0.3463564868221717,0.07167990492697275,-1.6135523975962065,2.1509705927955163,-0.32661828275383026,-1.7680189059307556
4.479852830371315,1.3077346671081798,-0.35478526210463224,0.05862426448225556,0.43360400372655505,-2.153735662056712,2.810123027705993,-4.269765310390316,2.847979123910027,1.4150071281071475,-3.016770251215272,0.7490870172499671,-0.6379993023035256,0.5973679317213997,-0.13551488772905296,-1.2726519048841374,-0.21244145119066066,0.9447144774231193,0.8987203752895917,-0.8750433713014694,-0.269089282449544,-0.6392474726838503,-0.6222703234113155,-0.33352259066111883,-0.28850113447868975,-1.1372513880584243,1.0369845225467507,-0.019216654450382557,-1.4542896957762967,-0.8787514738459742,1.9855264757246511,0.0775091355810483,-0.6078343378356239,1.9315781899410114,-0.10772024098917071,-1.3524529364146762,0.3712548786374527,-0.4171878788732503,-1.0762369960836367,0.1169209126913946,-1.0250715981691636,-1.2657053181494622,-0.4897067121348664,-2.2572842067759455,2.3357476739630396,-0.13689531098884763,-2.5041688566470506,1.3125485848430387,0.7463914788010669,0.32385457791365185,-0.3808608234531274,-2.7090174537519363,0.42842926694587624,-1.2497036196925202,1.303079892464753,0.0667653467447067,0.16684615602042785,-2.250103138018479,0.8326161068364659,-0.2810939398126323,-1.897331323890707,4.202513800826336,1.0037556095800055,2.063564301421931,-2.9380789472100157,0.35436721688552286,0.988678409822193,-0.36708015263495497,-0.16040531112353118,-0.09787314690855323,-1.4255844355520468,13.696052360678795,2.165625844999449,-1.609811892190999,-1.622513798324516,-1.699079382367141,-2.1789221721001306,0.3469997539845301,-0.1582020911725459,-0.2526634604067666,1.3133462133863627,-0.34215128137912176,-2.3813255589482316,-0.5060000800150273,0.593858558552801,1.2891341207649039,-0.6798181242731095,0.4336104052477516,-1.8353975453615743,-0.44928529029850006,-0.10550841314365794,-0.9303871648167962,0.6040722999189891,-2.133443806900248,-1.253175703072601,-1.664437692896389,0.8200020707997782,-1.4049337725454216,-1.4137727292807885,0.1492448770186077,0.03230707950684536,0.6452504619987602,-3.4831628834298054,1.9569087261293208,1.3712846975376611,-2.139888955346166,-1.8223262928975916,-0.8018649942636076,-2.046332118047767,-1.5475190655594886,0.4142431826060086,2.927713707688113,-0.5300769528881377,-0.1733020176781954,0.7895205149249356
